student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail
2a87ea64-9516-48a3-a2e1-78294b94f47b,72.16,68.13,64.79,66.93,3.06,20.1,87.57,0.16999999999999998,5,66.25,1
ef4eb16c-9093-4f48-a7b2-61966e03fb8a,73.59,87.85,82.47,86.62,3.86,28.5,86.75,0.95,8,75.57,1
4e147aea-3f00-4bff-ba12-2ba590fb22bd,97.44,50.04,62.69,49.28,2.66,13.4,80.95,0.737,5,59.39,0
72045a93-ea98-41c8-840c-cbecd2568852,99.35,73.13,81.71,77.2,3.26,28.3,73.45,0.154,6,77.18,1
f2af0ca6-32a9-4e25-8057-ed785ec4c62f,94.51,70.23,60.01,62.94,2.84,20.1,70.1,0.521,1,58.89,0
249013e2-7bde-4bc1-ad98-608caf3fb4fc,98.44,73.07,61.24,56.97,2.96,28.2,61.47,0.9279999999999999,4,63.32,1
02401b94-6ca4-4c4d-aca6-fb5346072448,68.71,65.23,62.35,66.26,3.13,19.8,68.55,0.6950000000000001,4,61.44,1
b954de05-d47a-40ce-a7f7-5ecc02572643,79.27,65.48,74.56,67.09,3.33,21.3,79.46,0.308,7,70.4,1
5c219ed0-9304-4b6e-8b38-eb2c2aefff09,86.87,43.87,35.681250000000006,45.89,2.0,13.8,62.74,0.262,6,50.15,0
9ca69bee-59f6-4856-9b58-9721c4011d2c,88.74,72.85,73.83,65.31,2.47,21.1,83.49,0.471,4,71.74,1
be591182-b72c-47ac-9b07-236a96e58d00,75.67,54.55,54.88,56.47,2.02,15.0,81.31,0.361,7,64.61,1
3eef8e0d-6992-4843-989d-2ce723ca761e,89.92,81.07,69.68,86.98,3.47,29.3,83.42,0.147,5,77.33,1
65a3f5b4-be3c-421c-b249-ecbc74e5acd2,73.16,68.05,52.07,57.88,2.85,14.7,85.04,0.445,1,62.21,1
64214936-25a1-4117-905f-4c2f8d9181b3,74.13,77.04,77.53,84.2,3.24,24.1,76.66,0.906,1,67.41,1
04d4c2ac-9eb8-4296-bcd0-7a1a3fc66671,96.62,75.49,65.58,73.6,3.57,30.3,87.87,0.587,5,78.13,1
6d8e5300-8425-403f-95be-439a82dafd69,78.08,92.8925,75.46,82.22,3.78,31.8,85.0,0.12,4,84.57,1
e14591eb-ac34-4286-9627-4e3c09965f9c,99.49,72.22,65.62,76.02,2.87,28.7,80.17,0.422,8,68.66,1
754f9bde-10ad-424f-9c58-3530dbce7a97,66.4,57.41,50.18,47.38,2.69,18.7,91.63,0.742,4,56.21,0
d4441046-370d-44cb-a7f4-590268214fc3,76.62,81.39,93.03,68.18,3.71,20.2,83.88,0.583,7,75.49,1
28ee9535-6fe2-4067-b7d5-e1ea46c1f978,90.4,90.49,77.8,81.03,3.97,22.9,75.72,0.9,5,82.76,1
a236152d-c77a-4a28-ba05-d5d7fcd9ec41,66.33,58.62,65.91,64.11,2.91,15.9,79.98,0.311,6,56.87,0
c85f7d16-5c65-45c8-a2ba-6da8a02060ec,80.53,40.01,43.63,51.06,2.11,13.9,82.29,0.409,7,48.09,0
a1dba31c-ed4c-4fa0-a731-e0d6a8e7d87c,87.23,68.27,74.21,74.68,3.15,24.7,70.4,0.396,1,69.76,1
e3ee81dc-83b7-4cf9-8717-67fc1d45a265,79.49,83.09,72.1,85.87,3.5,32.4,79.71,0.756,1,77.06,1
06485a55-d674-4d19-951b-1f9aaef6efdf,76.81,66.41,69.42,66.48,2.98,19.7,79.4,0.951,2,63.67,1
9bf72d1d-e1c8-42a9-9f68-5d2bc0789c86,82.31,72.47,71.84,80.0,3.6,21.4,90.78,0.442,2,74.37,1
201fd583-d5e9-4d3b-97e6-bb6fa2cc23a5,85.17,75.9,81.88,79.43,3.28,27.4,84.5,0.27999999999999997,4,75.99,1
8e1a50f2-bc52-4d13-95ac-74fe826ba38d,85.66,61.85,55.02,53.33,2.36,26.3,78.7,0.624,1,60.78,1
9e4f9d96-db10-441a-89e1-f9f418fd3097,89.45,47.94,50.97,60.21,2.83,22.4,72.6,0.581,2,61.17,1
bd845a82-5031-43a1-851c-90c02c77bed6,70.26,57.44,62.62,56.1,2.68,18.3,86.62,0.913,8,57.26,0
fe15c618-5c42-4b22-8c9d-2b7e1db8a883,69.43,77.31,72.18,83.2,3.94,25.7,73.54,0.614,4,68.48,1
34f01526-1451-498c-ac60-a5475971d10e,71.22,38.95,42.87,34.5,2.0,11.7,100.0,0.21800000000000003,4,45.35,0
c0490e53-6982-4597-8cac-43ada248ed8b,69.37,36.5525,35.681250000000006,33.71125000000001,2.09,20.8,71.01,0.177,7,43.84875,0
654ba01d-1732-4583-968d-40b2ba614bef,74.05,70.64,64.48,63.14,2.89,21.2,80.06,0.682,4,67.24,1
a57cdc42-06e2-4b49-a20e-98037289723f,73.23,69.58,63.43,71.06,3.05,25.9,68.45,0.496,6,71.1,1
866e1070-b4e7-4c42-8146-7666b782a192,85.08,55.83,53.6,61.49,2.15,21.4,89.44,0.738,5,61.66,1
097bae9a-61e7-4a9d-876f-0c88fa6968eb,78.97,41.98,47.41,43.48,2.13,14.2,78.24,0.13999999999999999,8,49.57,0
8f6d75d4-219b-45fb-be4f-fb873c29ec98,87.45,73.01,72.59,75.95,3.02,20.1,88.79,0.49000000000000005,2,75.24,1
90926f62-b753-4a32-a9d8-30c7951f77b1,93.51,50.47,59.88,55.36,2.54,22.5,86.45,0.24900000000000003,8,59.09,0
373da578-d6b1-4644-9c85-8b2978dcabf9,97.61,56.64,61.22,63.03,2.2,17.4,77.13,0.491,6,62.19,1
2360593e-9eb9-4a65-904f-ac13814c9258,85.64,81.51,79.05,68.9,3.53,24.2,85.34,0.425,5,75.94,1
936e19cb-4326-44ac-9e74-140609d21cad,83.14,63.86,63.11,67.11,2.99,15.9,72.43,0.502,6,63.7,1
1b604308-664c-4cc8-9771-dd4ff47b46f2,68.66,60.65,71.83,65.99,3.3,17.2,91.64,0.892,5,62.48,1
c887905c-6a68-446d-bd9e-bcdbf0b05ec4,80.42,65.07,68.09,70.44,3.08,27.1,66.33,0.223,2,68.77,1
6d2e780c-f92b-4ac6-9f1c-7603c3fb63b1,90.35,63.7,69.13,66.57,2.97,26.5,89.51,0.274,2,70.53,1
527fa5a5-380e-457b-8c26-c9ce9554bc1a,66.77,59.47,58.98,58.4,3.07,17.9,72.2,0.4,5,62.27,1
902c90a8-4b5d-47a1-8402-d1c26fa03f92,91.32,62.3,61.94,59.52,2.87,20.9,79.96,0.754,8,68.51,1
93b0a188-0eee-47ff-b637-ec9c68806af1,97.88,66.04,75.31,68.98,2.53,28.4,70.04,0.193,3,73.58,1
0977ef88-593f-47a9-bc8d-03be8cc70aaa,67.74,61.43,58.73,65.57,2.47,26.3,86.21,0.819,8,67.01,1
514e1057-4ce5-403b-8053-a710a0c0658d,75.2,74.43,63.27,53.47,2.8,27.5,93.24,0.6719999999999999,7,67.47,1
d30df743-8bfc-416b-a550-4d7fa8facd66,96.89,44.87,35.681250000000006,43.13,2.0,12.8,71.86,0.32,5,54.04,0
9b61bdc0-418d-4118-a368-ffe5ea76a734,96.51,56.06,46.26,57.67,2.0,17.0,67.45,0.33199999999999996,3,63.26,1
fee59606-b2db-4cf8-8f31-11cb2c7192e4,95.21,71.46,73.53,72.5,2.59,18.0,79.46,0.867,3,72.51,1
74e6d57e-cde8-4e04-a625-7148e147ef30,69.76,47.79,46.18,45.78,2.26,14.8,82.14,0.7150000000000001,8,49.21,0
e131e5ab-6df2-4aed-8fac-192fb0e3c70a,68.36,36.5525,39.5,33.71125000000001,2.0,9.4,78.66,0.13799999999999998,1,43.84875,0
25df9520-7b16-48f0-b383-e030ad930441,99.4,72.64,70.25,67.37,3.06,24.8,88.55,0.5860000000000001,4,69.7,1
1f767e4b-e78b-4381-8fc4-db48ccb89f43,79.94,46.09,57.55,51.95,2.39,20.2,77.16,0.10300000000000001,4,57.06,0
d0d98d9e-3c39-4b70-8407-5ebdf7ad3b03,81.01,89.4,78.92,90.73,3.5,24.0,88.34,0.396,2,81.42,1
2511c5d9-62b6-4853-b5d0-da3e597b53f4,69.43,73.25,61.43,42.97,2.33,22.5,70.43,0.576,4,54.29,0
e05df74f-5032-495a-981c-c2f5d6901484,70.71,64.4,67.43,75.88,3.22,18.9,74.86,0.627,1,65.24,1
49e66be7-feef-4ab0-94b0-5505656cbf31,79.62,58.05,58.46,71.52,2.9,20.5,84.68,0.434,6,60.27,1
fd214261-b4ca-4e0a-a87b-c4743dda5ef4,66.97,60.73,65.17,69.56,2.84,18.0,76.46,0.63,3,64.4,1
224d675d-ea27-4395-acbc-05e50c374b5d,76.36,58.17,49.33,60.9,2.64,21.7,77.25,0.484,4,59.38,0
5b62d2c1-c620-46f6-be03-d120692aa94b,92.14,73.16,72.88,88.9,3.53,26.4,73.15,0.6599999999999999,5,80.05,1
c2889580-ed4e-4c97-bb62-6eb24d917c71,76.99,84.75,91.25,83.23,3.97,29.9,80.24,0.542,5,82.02,1
e1442a06-5d29-4675-979b-b01bcc173741,80.3,64.41,54.19,55.23,2.36,23.1,79.98,0.905,5,59.88,0
9955defd-7f9d-47c1-bdbe-9c679e278b75,81.36,58.35,55.77,51.62,2.74,16.7,84.17,0.589,8,58.33,0
ff735cd2-bd99-458a-9066-07a2a88abd3e,78.97,69.25,65.4,60.36,2.25,25.9,74.41,0.63,1,63.51,1
b1a22c43-3281-49e8-b56b-fa758db0ac34,67.48,47.07,49.81,44.85,2.62,12.7,74.73,0.858,8,45.37,0
a7c6eb0e-0a44-462c-9bd9-d40dbe457f37,86.01,71.65,66.03,67.57,3.11,25.7,77.99,0.506,5,73.44,1
6ee2551c-743c-40b8-9d63-7c841f29aa4c,77.45,47.38,47.61,46.97,2.24,12.9,61.65,0.952,3,48.24,0
eb969840-b7c4-486a-9e69-7d7d79be9415,97.37,59.33,51.9,47.03,2.15,24.7,81.07,0.13899999999999998,2,61.47,1
cc9a4775-8a36-45ea-aa09-935cc4d11904,68.44,63.14,69.79,57.59,3.01,19.6,84.45,0.196,2,66.58,1
39683d74-fd4a-451f-94f3-ae4e1221ae97,98.71,64.75,67.03,68.9,3.07,21.7,77.13,0.346,5,69.9,1
edd07980-1219-4238-9865-dbe3409604a0,76.84,66.22,66.36,71.95,3.43,26.5,65.25,0.157,8,71.8,1
f798e9b3-da5b-408d-8b2d-79a103253e5a,79.08,64.57,63.14,62.01,3.14,23.3,66.62,0.992,3,63.49,1
ea48fffe-317d-4310-bd43-cd96f37caf7b,93.8,66.9,74.79,75.48,2.67,26.1,68.83,0.958,1,72.01,1
7c3a0213-225c-475b-bb00-873327c9e568,92.96,58.76,68.92,58.83,2.24,14.6,80.41,0.341,8,66.18,1
c4d3fca5-30ce-4133-a8fb-d968b8fe3a47,86.84,61.76,56.02,62.32,2.61,24.7,84.08,0.118,5,66.16,1
2afda879-21b8-4722-9614-9a68f7266341,70.41,68.81,61.61,66.51,2.59,24.0,65.2,0.7150000000000001,5,60.6,1
d9ec8d01-e3c4-4613-9583-2880ef62ab12,91.58,61.65,65.0,63.78,2.57,25.5,78.26,0.266,5,67.71,1
e45f3e0f-f447-4908-93d3-c7a4208ea982,83.03,66.47,69.11,70.46,3.07,18.5,71.36,0.16299999999999998,5,73.53,1
70e09ca5-2dbd-4e32-944d-703d1985f7aa,76.97,68.71,66.75,68.51,2.83,20.8,70.81,0.394,2,64.49,1
8f0a43bd-1815-4e0e-92c4-09d46d24516e,82.47,65.59,55.7,49.63,2.84,22.6,82.81,0.741,6,58.81,0
a75e9f0a-d15c-4655-924a-40f8b67cbda9,73.25,65.47,64.28,75.59,2.92,24.2,75.15,0.9189999999999999,5,68.56,1
02a2f43f-7302-4f83-9bb2-73e264e84202,99.82,76.47,78.47,76.28,2.97,18.6,74.18,0.9550000000000001,8,72.62,1
5859ad01-35a6-420d-bc98-745b37f0c912,75.27,63.01,45.77,63.85,2.46,22.4,70.42,0.819,4,60.69,1
338f9932-802e-47d2-94a0-74be420e9ad7,75.01,55.92,53.67,49.11,2.81,19.5,72.92,0.608,4,51.26,0
215d7f45-ab77-414e-94ba-0963706705aa,91.07,68.4,65.19,70.41,3.24,26.8,68.17,0.274,2,72.59,1
132a74cd-5345-40fe-8372-a0be349adcee,82.34,84.11,80.72,77.82,3.59,26.4,74.53,0.758,6,75.17,1
e2ffd742-f4ea-453e-b6b8-17c6e379a3a3,84.84,54.08,44.41,47.32,2.63,24.2,71.98,0.967,6,53.24,0
70471f6c-c5de-41a2-99ee-824374db6c26,84.58,84.73,75.81,70.31,3.46,22.4,87.31,0.5690000000000001,4,74.78,1
d305d0d4-fd06-40ad-8118-f0dd92d4b9ad,71.23,62.26,54.04,59.07,3.24,22.8,79.4,0.641,2,59.15,0
2aee085f-4ef6-4037-ba83-d8c35044df96,96.25,58.19,67.26,65.09,2.82,26.6,91.52,0.741,8,66.08,1
03f86f5e-c879-4d79-9745-68334fc6bc2c,86.47,68.78,63.48,73.55,2.91,26.9,66.27,0.511,7,73.69,1
607c0183-b5c5-4257-8717-6d38cb8cedcc,80.04,77.88,78.33,70.2,3.46,23.1,87.5,0.43,8,73.42,1
3c5e21e2-abdb-4968-80b6-868d317d2989,73.2,54.96,58.56,54.39,3.12,19.4,89.5,0.825,6,55.93,0
bf68b640-e419-4b6b-9484-b2e4e0a6c055,99.47,74.78,78.45,79.03,3.3,26.1,93.11,0.312,4,81.05,1
e3adc68e-300b-45e5-aaf9-75be9b3c4886,85.93,57.01,64.54,56.24,3.1,20.3,74.47,0.806,3,60.29,1
a15f44c9-03d4-4c04-9865-1dc8ada3bd3d,87.86,75.73,70.98,70.56,2.96,21.2,81.46,0.43499999999999994,2,72.75,1
136aeda6-ec04-4ee6-9433-e108d778e3bb,65.5,61.93,62.27,53.67,2.31,21.6,84.65,0.31,6,57.94,0
72e5a6e1-f6f6-4662-a7fa-42e426bdd9e1,89.45,61.36,63.63,61.74,2.53,20.9,91.34,0.731,6,60.78,1
67d73e18-bc43-453a-90d6-6af0f68b3e7c,83.28,62.46,64.15,53.77,2.77,27.2,66.48,0.634,2,59.17,0
09754947-de96-4bba-85bc-42cecf796a9d,94.95,66.54,60.31,60.01,3.58,19.2,90.16,0.7849999999999999,3,64.54,1
17219f8d-7c80-451f-afd9-72230c386b9f,95.19,66.51,69.25,61.03,3.02,22.0,84.52,0.9199999999999999,7,69.22,1
a6f4ae84-02b6-43bf-9f79-120adf45cb17,80.29,61.45,62.0,66.59,2.93,29.5,77.13,0.991,4,71.9,1
9535328b-b3a9-4dea-9989-234abeaf65f7,83.82,65.29,55.74,53.88,2.7,14.9,83.75,0.8039999999999999,7,56.98,0
7c42b952-6d57-484f-afed-9a011fe1a737,86.58,53.41,38.57,49.39,2.93,15.1,62.39,0.362,1,53.61,0
7cec2473-7c03-4003-a819-fb02d7b8f6a8,86.32,65.25,67.52,78.24,3.05,27.4,88.98,0.13,7,70.51,1
64c01670-229e-4556-b4bb-c2f4519af0e3,97.06,67.98,69.99,61.35,3.19,18.6,68.76,0.33799999999999997,1,69.63,1
4d5771d5-f729-4f7c-9374-6f7cfb3c105b,81.11,68.21,56.28,54.19,2.79,20.2,80.03,0.2,1,61.47,1
ccd8232e-2bd5-4b7b-893a-648e78465113,84.82,45.1,46.88,34.91,2.04,23.5,73.86,0.137,7,52.01,0
a639b809-4d46-4cbd-bf19-07467785b43b,73.08,68.63,68.02,62.12,2.99,17.9,75.91,0.475,4,64.11,1
ba696f3d-ecab-4047-ad20-459c6d9b9ae4,91.6,77.21,83.25,74.36,3.65,24.5,69.81,0.6910000000000001,6,78.81,1
7da3324f-18a7-4669-8583-f8c065e7b7d6,86.27,86.82,90.14,83.63,3.68,32.2,66.51,0.636,2,82.74,1
782e3067-9529-448f-bfc7-0b2659608ad3,79.48,83.1,80.28,85.25,3.56,20.9,69.51,0.44800000000000006,8,80.35,1
8c156a49-c4df-4257-ab9f-58f74619f1ed,86.33,70.49,69.83,67.89,3.59,20.9,70.31,0.709,8,69.2,1
c1962116-e1a5-4e3b-84e8-8017d4c25275,92.09,62.46,70.23,66.79,2.72,23.8,77.34,0.893,5,61.97,1
747e2c12-ef42-4e74-bd60-c0494507dd55,99.29,61.62,63.1,68.57,2.71,16.7,72.1,0.27999999999999997,6,68.92,1
0ea7ff3a-705d-4776-8bb9-a810bb46f551,85.32,71.23,77.44,69.53,3.65,28.5,71.93,0.44299999999999995,6,72.53,1
38f02eff-8c30-4321-8228-d45f97d41093,76.13,70.93,71.67,79.49,3.5,28.3,74.51,0.9650000000000001,5,69.16,1
14230af1-a844-41f1-986a-9f3708b14b04,96.5,86.17,85.42,94.3,3.43,32.2,59.09,0.376,6,87.97875000000002,1
f1af1ec6-5bc6-4ec7-8eab-97601146ea98,86.23,46.18,39.83,48.24,2.09,21.9,82.87,0.837,3,54.78,0
b15d5ced-32a6-4a1d-984e-18bea956178d,83.62,63.92,65.09,61.03,2.65,25.8,73.44,0.666,6,58.34,0
8264dacb-e49e-467e-b396-23cc4e44a75b,91.23,62.09,67.37,62.54,2.48,15.3,100.0,0.606,5,64.77,1
4bb98180-3fb4-4f9a-9f60-255b4d625439,90.34,56.47,67.03,61.17,2.38,18.4,78.98,0.363,5,67.54,1
73a2da1f-80b7-410c-ac44-d3ce2d953e64,77.67,69.41,77.66,75.5,3.82,27.5,84.08,0.548,4,70.98,1
50b0e450-2b8f-4050-926d-9b8e9b1ea96f,82.91,76.63,82.21,90.19,3.6,22.4,75.16,0.819,8,78.52,1
0d09a438-00b4-4be8-8c26-b5aa12785df6,71.25,49.1,59.62,66.91,3.36,15.9,73.36,0.23199999999999998,8,61.21,1
d1c6ca9b-7e13-4453-bc18-ddd0246ec6ae,77.5,58.51,62.11,48.37,2.97,18.2,89.58,0.184,2,62.19,1
1deed87c-91e9-4735-9622-d1da6ead949a,86.14,65.2,60.97,58.87,2.27,18.9,82.23,0.974,2,65.32,1
0c467770-9460-4577-8a96-02bec1fa8736,94.08,67.1,63.06,65.92,3.04,16.9,89.62,0.5700000000000001,8,65.25,1
04686b36-0120-4167-bcd6-f73ed7907628,87.57,51.84,57.78,56.49,2.42,16.3,70.9,0.251,1,58.92,0
dfcc50de-004f-4196-9ba9-9af8eabb8490,69.86,61.81,54.4,61.49,2.97,22.3,75.72,0.834,6,59.93,0
9f15bc7e-6850-4e2e-92cc-1ce89b39fa61,85.79,69.94,70.18,65.91,3.2,18.4,72.15,0.34500000000000003,2,74.35,1
5bea7607-2822-449a-bf72-2056bc0eae01,98.47,68.66,72.07,64.74,3.11,17.3,89.02,0.765,4,66.97,1
8e0d1b28-422a-4123-aa40-a33b7acb9a8e,99.39,66.36,62.28,49.34,2.56,25.2,81.15,0.396,2,66.68,1
091073d9-82ab-4e24-ad94-5693534087e6,69.75,58.47,55.42,66.46,2.12,18.0,84.87,0.381,6,61.75,1
412756ae-61d0-460f-bcb6-e39cd0fe49ed,68.83,72.34,80.93,74.47,3.59,21.8,79.06,0.134,4,77.19,1
24a157a9-b010-40ca-a689-605d616b5d2e,84.04,45.1,37.94,33.71125000000001,2.01,22.1,83.56,0.362,2,43.84875,0
918f4700-3673-4a82-9a4e-1cb0f288e435,72.46,70.86,61.04,62.4,2.84,28.3,60.63,0.604,1,59.88,0
b25d27d3-d9b5-489d-aa2d-ac35a55ab5f8,77.46,57.18,50.82,48.1,2.0,18.1,81.29,0.529,3,59.89,0
c670c974-19be-4b37-bcc4-14956ce7ab9e,70.07,61.03,74.24,63.01,3.29,18.3,88.67,0.5519999999999999,4,64.01,1
20db3a5b-e19f-47ca-8e26-308a2a68f06f,96.6,65.23,65.58,60.5,3.14,25.4,72.03,0.921,7,65.97,1
32f3cecc-5941-471a-b1a0-bfe8c48abcd6,86.09,74.63,67.64,75.03,3.44,24.6,85.67,0.833,6,67.6,1
297482f6-7cb6-410c-b465-1bef0fdad15b,95.34,57.28,58.76,62.17,2.93,17.6,85.82,0.519,6,62.6,1
20be09a3-6f7a-48e9-8cdd-05f13c32d32a,98.83,65.18,73.88,72.28,2.94,22.8,85.34,0.40099999999999997,5,74.86,1
7073f65a-bfcf-43e7-b957-94be0b569959,87.86,53.78,53.94,40.07,2.64,20.1,85.79,0.488,4,56.38,0
0015756e-2026-4604-b499-0c93452bdac4,89.1,53.54,64.1,60.45,2.79,23.6,88.7,0.607,7,61.64,1
d71533dd-45ee-40d6-9fdf-bafad4b7dfb4,96.97,61.47,71.13,70.17,2.53,21.0,76.95,0.884,1,63.9,1
731e6927-b514-4408-8107-a9d66e72de07,95.87,68.02,74.0,65.68,2.75,28.5,84.17,0.321,6,74.06,1
0ef6e7ee-de48-4dbb-94b4-1624b6d144bf,93.66,65.36,68.88,60.97,2.65,25.8,82.18,0.445,4,72.02,1
ef48569d-e5ba-4cb8-b8a6-3cf4b1201086,68.92,84.27,91.15,91.96,3.53,34.1,82.48,0.727,4,79.63,1
f79db23e-d73e-48b8-885e-dc3a04d87744,81.23,55.3,42.96,49.08,2.9,22.8,82.76,0.242,3,58.53,0
884c6660-31f5-4b10-8151-3236610841e1,67.64,75.12,76.69,76.85,3.78,22.2,86.85,0.994,6,70.44,1
dcef885f-4f0b-4960-a512-2127940bf6ca,94.26,69.89,64.74,72.43,2.67,18.4,73.13,0.354,5,69.34,1
49f16d54-5480-4a68-a26d-86bc760e47cd,70.24,66.52,62.06,66.51,2.91,24.2,94.59,0.554,8,63.29,1
090a5e75-b9bf-4f9f-88c5-1b3c77b20138,90.31,72.54,65.76,58.54,2.81,19.5,86.21,0.315,2,72.7,1
ae7755c5-110b-4aae-a606-e6b5fe761c7c,89.42,62.95,66.39,62.52,2.79,21.5,64.8,0.795,7,62.29,1
0063c03f-c500-42c9-8a11-28d978024e25,96.56,69.97,66.89,76.23,3.26,20.7,86.26,0.244,4,77.09,1
042c853a-558a-4603-9ca0-54523676acff,75.5,82.18,83.86,72.03,3.11,30.5,81.07,0.836,3,78.42,1
a82a7402-d6c7-4b00-b1f8-0599ed0063a1,69.5,63.43,53.08,54.75,3.12,23.5,97.87,0.889,3,58.97,0
1c54d822-f261-447f-a153-b884886df05b,99.52,68.9,61.07,57.64,2.79,20.6,68.35,0.618,4,60.05,1
251f0683-3ad2-4385-8b26-daf871f44179,99.1,80.6,79.87,79.5,4.0,33.1,87.69,0.665,2,78.66,1
474aa98f-fdce-4486-9240-c94b000b93b2,73.86,64.17,69.97,66.45,3.41,22.1,78.27,0.16499999999999998,8,65.47,1
1202791f-69a3-48e6-9549-65e37b699f0f,85.29,67.83,64.07,69.24,3.43,19.0,75.3,0.5599999999999999,6,71.53,1
8cad24f8-5bc4-4118-aee5-e5f5662964ba,79.65,58.91,59.64,52.17,2.29,21.3,80.64,0.921,1,56.97,0
e4ec4188-c4e4-4fde-a474-21e580572d7e,86.62,61.14,61.57,54.38,2.55,20.3,74.4,0.34700000000000003,4,57.98,0
e328ffad-788d-4ecb-8b21-8fb26b88b0d7,90.84,79.97,79.65,87.42,3.81,22.9,82.61,0.118,3,80.25,1
17f11129-c812-499e-b5fc-c59cb7464ec1,82.8,69.9,58.53,60.19,2.58,19.3,76.49,0.131,4,65.8,1
b2ffbb06-8e9e-4806-b705-5b438433017d,72.83,92.12,86.89,84.92,4.0,26.1,72.2,0.512,2,82.64,1
bbdcf907-4dfe-45e7-9d60-6957ad4f75d7,92.15,60.72,60.12,55.24,2.25,27.2,85.97,0.5549999999999999,4,64.05,1
f245941e-fc0a-457b-b1fc-00d7805305a8,75.75,64.82,65.2,63.98,2.79,23.2,76.06,0.11100000000000002,2,67.81,1
cded1f12-22f2-461a-ace7-87e2c4f4afd3,74.59,71.85,69.17,67.36,3.12,24.5,81.32,0.317,1,68.27,1
dbf923f3-ecf5-4859-b9b7-a7103006a1eb,95.21,56.42,54.48,49.02,2.13,13.1,84.34,0.46699999999999997,6,56.61,0
a7484fdd-a37c-48a5-9838-87508810729f,97.67,48.14,46.17,66.05,2.0,18.5,86.02,0.126,8,61.2,1
15273a48-c9c2-4056-bc90-345635e135cb,98.38,56.91,57.89,50.78,2.24,23.1,78.92,0.819,2,60.66,1
131b81eb-f560-4873-949b-965c1deaab51,83.69,73.58,74.36,79.97,3.66,29.3,88.88,0.9339999999999999,5,74.73,1
5860c1b5-90e9-4ff2-b51e-00cdd047114f,97.94,60.66,64.26,58.19,2.27,16.1,81.95,0.42400000000000004,2,67.35,1
aa67e818-d391-4cdd-b278-72489c992919,70.08,68.92,73.05,78.13,3.63,24.2,83.36,0.624,4,68.99,1
1693123d-1919-4d67-8421-82f705fca8df,83.81,52.71,57.79,61.8,2.34,19.8,80.33,0.635,3,63.34,1
822d4198-6417-4be1-84af-1e73e7c0f8eb,65.35,59.77,59.83,52.69,3.05,25.9,72.18,0.403,5,57.93,0
5d03a6f1-18cb-4dbb-bee7-0b1d568e7eb2,93.24,52.2,49.65,44.8,2.6,24.4,58.98,0.837,4,54.89,0
cebc59b6-c528-4bd4-b1c9-7eef9fb8e129,66.56,66.54,59.19,65.11,3.01,25.2,79.98,0.9640000000000001,3,57.86,0
2c45a609-6c14-4fa5-b3b9-bb5cd601983a,76.02,66.3,68.19,78.01,3.36,22.0,80.22,0.307,8,71.52,1
0d5b8644-e0cc-45ef-a824-fd3f65a9b90d,65.47,54.43,61.39,54.69,2.53,18.4,75.0,0.41100000000000003,4,60.7,1
dc537194-8261-43d2-abbe-c47ed3fc8a75,75.59,75.68,66.88,75.3,3.53,21.3,81.42,0.32999999999999996,8,70.39,1
91547e6f-409e-43d6-8f31-fd17160304e0,74.86,61.07,59.96,48.31,2.88,26.8,76.6,0.475,6,58.34,0
875acc03-6888-4723-aff0-c1e9728838a3,67.74,85.08,85.19,77.49,3.99,23.1,81.73,0.776,7,78.14,1
d600740d-fbf2-4ba5-a2ed-88882a485765,90.12,71.02,59.34,67.22,2.96,17.7,72.43,0.96,7,64.08,1
7e881a3c-35e3-4bd7-89f2-96b846428cda,94.15,64.96,70.73,79.71,2.97,23.8,82.08,0.362,5,75.87,1
76cd4e78-ecf3-402f-9876-53607835b2dc,96.24,65.65,63.02,68.89,2.52,26.6,86.43,0.438,7,74.0,1
d8df66bd-dccd-45e0-aea8-60750e02f3b0,99.9,63.35,64.63,70.69,3.73,18.4,77.27,0.8009999999999999,7,68.87,1
4e8157d6-f920-40aa-8e45-44db62ddef4d,69.02,61.57,65.15,64.69,2.88,22.9,74.8,0.923,2,66.68,1
ed7bbb25-ed89-49c6-bd71-caf87308a563,81.64,64.42,62.66,87.32,3.2,17.6,77.73,0.883,1,70.98,1
f49f96f5-a2b6-441e-b213-6e96b7519f40,71.7,39.72,39.83,35.69,2.4,13.3,73.87,0.931,5,43.84875,0
3a68a1f5-c631-43d7-baed-52bd6de6ca79,88.08,76.88,70.97,67.5,3.12,26.5,79.81,0.484,5,73.82,1
1efcad68-1e9a-4d85-bad1-70e9b0153c50,99.36,62.72,61.53,68.64,2.87,18.9,95.41,0.943,8,69.84,1
6fca78c5-8789-4873-b800-820bb1074576,86.63,64.7,71.62,73.11,2.76,28.8,87.04,0.262,3,71.26,1
f7dbbefb-0cdd-4cd5-92cc-5fc8eefb4a82,94.35,57.57,61.65,39.86,2.52,16.3,75.78,0.786,3,60.34,1
15f6a7af-b596-4b5f-88bd-f7c7430ad8d6,94.05,57.26,59.69,76.21,2.65,16.6,77.4,0.877,5,67.69,1
ed84f921-3c04-4ee4-bb89-732448061e79,72.28,89.05,91.16,85.82,3.93,27.8,98.94,0.756,1,82.08,1
bb635561-b67e-4e0c-9aae-981eb4954980,84.05,61.93,67.18,68.87,3.28,17.5,79.71,0.9189999999999999,5,63.76,1
58712cf5-f31c-440f-85b2-98cfa9edae82,82.76,68.13,75.91,78.1,3.14,27.8,82.91,0.185,4,74.94,1
