student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail,attendance_tier,gpa_tier,ca_avg,rule_risk_score,midterm_relative
a7ede7b1-0ea1-4f83-9a67-8682558aa6a0,98.6,59.27,55.12,60.0,2.75,24.7,79.36,0.379,7,66.61,1,3,2,57.195,0.25401500000000005,-2.6199999999999974
4e9d167d-cbca-4f7c-af16-c1ea8752ab1c,68.84,64.25,62.74,60.72,2.87,25.1,70.79,0.782,6,63.64,1,0,2,63.495000000000005,0.35199499999999995,0.47799999999999443
397cfb56-6c21-4334-96ac-9c5c83344226,66.79,65.46,57.58,66.37,2.71,27.9,94.3,0.666,2,59.47,0,0,2,61.519999999999996,0.34917000000000004,-0.25499999999999545
c3cccf3a-66ed-4690-96af-bae66ce42c6f,72.12,59.73,67.39,68.82,3.07,27.3,78.62,0.1629999999999999,1,65.62,1,0,3,63.56,0.31437999999999994,-1.4422500000000014
7170bd8a-4f04-484d-8ac4-f2c326c57ea7,81.88,64.88,67.88,60.68,3.09,19.2,75.7,0.359,6,70.66,1,1,3,66.38,0.2913,-5.619999999999997
463632b5-16d2-46c2-af33-95c7e291ed55,81.52,73.1,68.37,64.38,3.02,27.3,63.77,0.142,8,71.24,1,1,3,70.735,0.268575,2.4199999999999946
c4a8e1d9-7dbf-4c6f-b39f-6a7009c7233f,67.14,76.41,89.84,66.14,3.53,32.4,73.48,0.967,1,68.53,1,0,3,83.125,0.283645,1.6592307692307742
9961984a-58e4-430d-afa1-9be7a2c2f0ff,88.78,53.56,75.86,63.61,2.61,26.3,86.95,0.497,2,64.77,1,2,2,64.71000000000001,0.25992,-0.9542857142857173
fd2a1b5a-ef94-4af3-a881-a8975b639e6d,99.09,71.03,74.8,68.23,3.68,20.2,83.89,0.47,5,72.86,1,3,3,72.91499999999999,0.18020499999999998,6.925000000000004
6928482f-df2a-40d9-8bcc-2466d4331694,96.29,69.41,66.83,63.88,2.64,27.5,90.88,0.978,3,67.66,1,3,2,68.12,0.21883999999999992,-3.9074999999999918
8fb82271-5646-4fa8-b3cf-b127c0d77ce1,78.77,68.04,65.19,70.11,3.59,25.5,72.55,0.112,3,68.19,1,1,3,66.61500000000001,0.274745,1.0685714285714312
ef0b9adf-558d-47c8-a744-d3bc468f03be,94.2,69.32,78.64,63.59,3.12,27.8,76.57,0.948,1,75.82,1,3,3,73.97999999999999,0.21048999999999998,-3.183333333333323
0808085f-c0b1-464d-b3bf-c1f6c1ff035c,95.1,71.85,65.51,73.86,3.44,21.0,77.68,0.85,2,67.47,1,3,3,68.68,0.19198,13.291428571428568
6728bb64-3c0e-4fc7-b116-2b576ff396cb,84.58,83.15,82.55,78.71,3.94,30.4,85.66,0.304,6,77.12,1,2,3,82.85,0.17700000000000002,12.186249999999987
7ef9d3e5-06a1-457a-b08d-9f9eb6e6ed81,86.36,63.2,63.32,76.12,2.55,23.6,83.5,0.199,2,70.21,1,2,2,63.260000000000005,0.23641999999999996,9.966000000000008
40b743ea-21a0-4530-af2a-56a5fdd35e7a,87.59,65.83,67.01,74.27,3.18,17.6,63.73,0.951,2,65.11,1,2,3,66.42,0.22756999999999997,8.609999999999985
88adb155-985c-4927-80a9-1f10911c4f7e,97.83,44.62,56.51,47.06,2.53,14.3,87.47,0.891,3,59.9,0,3,2,50.565,0.315805,-9.814999999999998
2dc1a54f-55a1-489d-a7de-d91c73517713,82.54,54.79,50.64,40.59,2.0,20.9,71.0,0.721,7,48.36,0,1,0,52.715,0.3899249999999999,-12.182499999999997
38971b4a-67c0-4cd9-97d1-57db74016290,79.08,73.59,84.59,70.89,3.22,29.3,88.27,0.72,7,70.58,1,1,3,79.09,0.23373999999999995,6.0049999999999955
2a29c7a9-d00b-4abe-8458-85c3c4568b73,85.98,67.31,70.59,73.2,2.84,22.3,90.11,0.761,1,70.25,1,2,2,68.95,0.22962999999999997,3.267142857142858
bd26d9ef-59a5-4d1f-bad5-a45a4ccbe9c1,90.99,68.78,63.78,68.46,3.36,24.6,82.13,0.726,6,70.66,1,2,3,66.28,0.23182000000000003,-0.8757142857142952
75a1c21c-ec4f-467f-9bf6-e348b921b620,71.33,60.21,62.16,56.31,2.64,19.3,85.44,0.313,3,65.47,1,0,2,61.185,0.362195,-7.3487499999999955
bed75c4f-6699-421d-a68e-102c62c7b74e,75.97,70.22,82.43,73.24,3.56,20.3,75.15,0.817,7,75.59,1,1,3,76.325,0.247425,1.357777777777784
0c1b23b3-5253-49f1-a5a2-7af40626a1aa,97.01,60.15,74.54,62.78,3.11,27.5,68.36,0.92,4,71.38,1,3,3,67.345,0.22158499999999998,-1.5062499999999943
5efbfedb-ef9f-40c6-9067-90e7b46f5ae0,80.64,61.62,62.73,63.29,2.75,16.0,67.17,0.9,8,62.71,1,1,2,62.175,0.301045,1.2849999999999966
68ab9fc6-bc84-4446-9bd1-dd37daff0d61,84.01,77.43,69.26,80.56,2.67,18.4,82.82,0.606,7,78.23,1,2,2,73.345,0.20224499999999998,12.414000000000001
0840c934-2776-46e9-9390-1c91a293c42c,82.73,56.11,60.97,59.02,2.5,19.2,76.18,0.8140000000000001,4,59.24,0,1,1,58.54,0.3164,-8.06428571428571
004f5086-6c0e-47bd-aba2-6d5396ccc7cb,74.12,65.45,60.02,58.95,2.43,20.8,86.28,0.151,5,61.21,1,0,1,62.735,0.338465,-8.216666666666669
ca968459-dc54-4c6a-9565-9fbae512f888,98.08,51.02,45.87,50.35,2.38,17.9,79.05,0.22,8,55.36,0,3,1,48.445,0.311295,0.0
bf511c0b-c72a-4d76-8682-368b29026d46,95.56,62.8,59.78,45.12,2.36,19.5,70.35,0.513,5,59.74,0,3,1,61.29,0.29852999999999996,-16.440000000000005
1bfadd06-85bb-43d0-8f23-c2244a515e81,78.51,65.37,66.55,72.3,3.63,22.7,84.8,0.237,7,65.25,1,1,3,65.96000000000001,0.27118,6.6244444444444355
164b8f9c-ae43-469f-b23c-c7170b33b9d8,87.82,77.97,64.08,81.98,3.38,27.8,83.14,0.41,7,76.12,1,2,3,71.025,0.189705,12.545000000000002
93fb406c-6c1d-4640-8512-77f4bf5b2c55,79.37,76.25,70.86,78.39,3.09,28.4,98.05,0.581,2,72.5,1,1,3,73.555,0.22668499999999997,9.138888888888886
8cd47119-10ba-4824-a0dd-fa5b97efa054,89.35,80.99,67.33,65.47,3.18,27.5,76.16,0.184,5,73.32,1,2,3,74.16,0.22371000000000002,4.434444444444452
1f3c2803-b80c-4816-bf0f-a178fec8136b,70.74,61.7,53.6,64.76,2.17,20.7,73.89,0.928,4,60.44,1,0,1,57.650000000000006,0.34980999999999995,-5.508333333333326
d7332c86-dbd8-47c5-83c4-2fb6ce4a1077,91.37,67.53,75.55,67.41,2.9,27.4,79.43,0.314,4,70.79,1,3,2,71.53999999999999,0.21767000000000003,4.800000000000004
7f52bf99-3ff6-46b9-a874-640a949ace80,91.9,65.96,69.7,63.21,3.17,27.6,90.6,0.371,4,69.01,1,3,3,67.83,0.23927999999999996,2.856666666666669
b76fee2f-4136-4d03-97bb-cf69f48e821a,78.38,67.26,68.28,66.6,2.96,20.8,70.9,0.187,5,71.42,1,1,2,67.77000000000001,0.28337,1.0337499999999977
291f0755-2e31-44e6-a207-f6e231962592,71.26,62.13,73.35,82.72,3.4,24.8,86.33,0.615,2,71.51,1,0,3,67.74,0.26358,10.826666666666668
07f0e423-69d6-4ea4-be14-6908e464b9be,69.08,66.49,60.5,75.44,2.92,21.9,88.49,0.932,6,62.49,1,0,2,63.495,0.30687500000000006,11.51222222222222
d1f7bf2e-4b00-4368-8295-332238bf81dc,66.31,55.32,56.56,64.09,2.86,22.4,85.43,0.929,2,59.37,0,0,2,55.94,0.37467,0.005875000000003183
1b1d46f9-8f31-483a-b9af-f4b628a2842b,91.26,58.31,50.43,44.29,2.7,17.5,91.49,0.6519999999999999,7,53.68,0,3,2,54.370000000000005,0.33897999999999995,-17.363999999999997
c4bf6636-fcd9-4d94-ad9f-43da9f452ec4,73.48,48.84,35.681250000000006,45.82,2.52,15.7,71.9,0.217,2,49.9,0,0,2,42.260625000000005,0.44183812499999997,-12.118571428571428
aa3b5504-b197-450b-bf1e-7fd7ebc2624f,98.73,68.02,67.64,77.43,3.03,15.6,89.2,0.787,8,72.78,1,3,3,67.83,0.16929999999999995,7.108571428571437
41343085-6021-44bb-95c2-8cfaeb47f599,97.2,60.29,57.34,55.84,2.53,18.3,73.83,0.572,8,63.6,1,3,2,58.815,0.267235,-6.4339999999999975
5a6ec26a-ca15-461f-b8d5-e315178cc990,89.45,86.5,81.79,91.03,3.72,24.3,82.01,0.1389999999999999,1,85.37,1,2,3,84.14500000000001,0.11667499999999993,25.316000000000003
44fc4f3c-3d13-470b-98a9-de075ac5502d,99.38,70.2,78.54,57.83,3.44,29.2,71.64,0.152,7,76.47,1,3,3,74.37,0.20588,-5.098888888888894
b9fa760d-5dbc-4eb5-a635-6e835b4b3ecc,90.29,67.13,67.68,57.25,3.02,20.7,68.59,0.5730000000000001,1,60.25,1,2,3,67.405,0.26487499999999997,-8.722000000000008
f4437e02-c111-4794-a0da-c731258a5027,77.37,70.4,61.54,74.92,3.52,20.5,74.26,0.235,3,71.24,1,1,3,65.97,0.26785,13.746666666666677
6bf06471-1c5b-4177-9d4f-2bb89e02b416,81.92,75.77,63.92,71.08,2.61,23.1,76.42,0.54,3,69.27,1,1,2,69.845,0.24954500000000002,10.281666666666673
ae4f5f8d-f70e-49d2-b12b-dcded189dd62,92.61,72.9,69.21,73.18,3.4,29.1,79.28,0.658,3,69.8,1,3,3,71.055,0.19685499999999997,8.37444444444445
079909dc-0432-45bb-860a-bf828943cab6,99.18,68.42,63.0,59.34,3.07,27.0,78.84,0.5599999999999999,2,67.32,1,3,3,65.71000000000001,0.22812999999999994,-5.747142857142862
04819ac1-c67f-4451-9365-e31fdbe45567,83.11,83.96,87.79,83.4,4.0,28.6,90.39,0.521,4,80.86,1,2,3,85.875,0.159735,15.91000000000001
4f1596c5-b4cf-46a1-b66c-12062b333a91,85.56,78.22,80.37,63.42,3.18,22.7,79.61,0.937,3,70.11,1,2,3,79.295,0.22961499999999999,-0.9187500000000028
1ab08f84-6716-4408-8cb6-d7181d0785c6,83.1,60.63,61.16,65.72,2.26,21.7,77.27,0.407,3,63.62,1,2,1,60.894999999999996,0.287755,1.9500000000000028
5c5a3e92-ed08-4484-9989-baf8c181211e,88.23,73.88,60.37,64.31,2.94,25.1,71.02,0.1689999999999999,6,72.9,1,2,2,67.125,0.25277499999999997,1.4242857142857162
11059c2f-e7d0-40a1-8eaa-e4df9b29a4a9,82.58,51.78,43.47,50.28,2.53,15.9,79.35,0.339,3,57.21,0,1,2,47.625,0.375965,-9.001666666666665
c8e26f11-f2ad-4885-a507-0e82d6bb52fb,75.42,44.23,53.43,36.88,2.41,22.1,87.03,0.129,1,54.16,0,1,1,48.83,0.44118999999999997,-18.718333333333327
c6b2e4a8-6b44-467d-9b07-0e3be3ef1cdb,78.21,80.14,78.87,75.0,2.97,22.4,84.37,0.281,7,73.7,1,1,2,79.505,0.22364500000000004,10.155000000000001
dd059810-fac5-4fcd-ac1e-f5c7d8733ec4,83.82,73.5,73.87,64.14,3.17,28.7,84.14,0.651,3,71.24,1,2,3,73.685,0.251245,8.713333333333331
815fd825-001f-4aac-935b-8984029fa7f2,70.38,80.57,75.23,89.2,3.61,28.6,64.16,0.779,2,72.44,1,0,3,77.9,0.21718,13.700000000000003
07a87c9b-268e-46d5-98aa-a15539fd66d2,83.46,68.17,77.58,73.12,3.37,27.3,86.18,0.5940000000000001,7,74.86,1,2,3,72.875,0.22817500000000002,9.291250000000005
f089ae4a-383b-434e-b8b8-276e059c5e5b,79.01,70.57,58.55,60.23,2.58,19.6,70.93,0.5940000000000001,1,63.7,1,1,2,64.56,0.30959,-3.5987500000000026
71652a1f-7b30-44de-8d88-c3975c30c921,98.44,62.98,56.91,58.22,2.66,15.3,78.13,0.912,2,59.55,0,3,2,59.94499999999999,0.251745,-3.280000000000001
8e20aed4-556f-4a6f-ba1f-d3face6da9d7,87.8,82.21,61.78,63.24,3.31,18.6,85.27,0.5660000000000001,2,69.33,1,2,3,71.995,0.243095,2.5033333333333303
79cb8883-f0f4-4c5e-b0d1-4740303e1bc6,96.71,68.84,77.71,72.94,3.3,25.8,84.48,0.284,6,75.94,1,3,3,73.275,0.17451500000000003,7.409999999999997
e79dc0ba-cacb-407e-91ab-f3829c71faed,67.74,69.61,66.23,71.79,3.11,27.5,77.51,0.636,4,68.96,1,0,3,67.92,0.30991,2.587142857142865
223b8763-2bf1-4a5d-8129-037944ea716b,88.53,74.34,77.55,76.56,3.35,21.6,88.55,0.438,3,74.54,1,2,3,75.945,0.188365,2.5233333333333263
2b683e89-3cb8-47e2-a0f6-5e36383e88ce,89.3,48.29,54.51,41.93,2.59,13.0,87.37,0.982,2,52.0,0,2,2,51.4,0.36280999999999997,-22.639999999999993
09a5e82a-cfa4-4974-9ad5-3a94a36e8777,78.26,76.94,69.82,70.65,3.8,30.5,89.64,0.1139999999999999,3,77.48,1,1,3,73.38,0.25486999999999993,0.6962500000000063
ba3b83b5-5384-4200-b198-79e1e7e723ca,93.36,65.64,61.3,69.08,3.05,29.1,83.36,0.7809999999999999,8,74.02,1,3,3,63.47,0.22890999999999997,-3.552499999999995
722b1e4d-45f6-4cbd-8228-0e5fdaf3112b,79.96,67.17,60.57,60.0,3.12,16.2,99.08,0.8470000000000001,4,67.35,1,1,3,63.870000000000005,0.30855000000000005,-3.1983333333333306
b4f57d3f-9be5-4d1c-aae1-480745b3e335,86.23,86.99,83.7,79.39,3.39,28.0,78.25,0.89,5,73.49,1,2,3,85.345,0.160875,10.784999999999997
eefe61c4-cb80-436c-83ba-f1102c0bf946,96.42,71.91,55.72,65.8,3.23,27.8,79.13,0.6950000000000001,2,68.68,1,3,3,63.815,0.22547499999999998,3.7411111111111097
9a3f1b10-6fe8-4795-a16c-1efa42441ca2,96.41,85.74,75.84,72.27,3.06,20.5,87.85,0.53,8,74.4,1,3,3,80.78999999999999,0.15518000000000004,7.5049999999999955
95e2cdd6-2074-4441-9cf3-d8bc6bbe0d1a,80.86,52.86,56.78,62.56,2.5,16.4,61.98,0.208,8,60.61,1,1,1,54.82,0.32442,-7.930999999999997
723bddea-0c23-453d-a862-7cd4e9552eeb,98.7,84.43,80.52,79.66,3.65,25.7,85.58,0.533,6,79.68,1,3,3,82.475,0.118795,10.022857142857134
c1484dba-2b2b-4ed1-ad52-60ff3bbdc678,96.14,72.64,71.91,72.71,3.34,25.4,83.98,0.581,6,78.24,1,3,3,72.275,0.18048499999999998,3.458888888888879
dbe1a07b-de53-4bbb-aa8e-7e67425c96a8,98.96,92.8925,86.68,69.76,3.67,24.4,77.52,0.244,2,84.02,1,3,3,89.78625,0.12552125,-6.355000000000004
d80a0fff-7792-4a56-8f30-9976faf2ff66,94.78,52.36,55.87,50.75,2.24,18.4,80.84,0.385,8,59.64,0,3,1,54.114999999999995,0.306285,-4.865000000000002
df6087c7-86b3-4401-b200-1b0065412b40,72.44,73.45,78.11,55.79,3.4,16.8,80.63,0.571,2,64.86,1,0,3,75.78,0.31553,-7.733333333333334
10c9c7fe-3446-4c6e-8fba-f8bdac93b58d,97.65,71.38,72.1,76.91,3.0,29.5,74.84,0.387,4,77.95,1,3,2,71.74,0.16344999999999998,10.416666666666671
767ba4cb-e455-492d-af41-a4a277f1a999,78.55,73.76,71.27,64.11,2.8,18.3,90.2,0.65,7,69.46,1,1,2,72.515,0.27592500000000003,1.1912499999999966
5885679a-c2cf-4581-8ad9-c3633c506aad,76.37,42.74,42.04,33.97,2.15,10.6,79.5,0.227,3,47.82,0,1,1,42.39,0.46543999999999996,-16.560000000000002
65baf140-2843-436d-83c4-8bb0681b9865,78.31,74.81,68.55,75.99,3.01,20.4,78.27,0.356,2,70.23,1,1,3,71.68,0.24375,13.357499999999995
90f31ce8-6355-42ce-9e54-0da2b3af9ac7,85.05,62.86,64.63,59.53,3.0,17.0,82.45,0.302,1,63.6,1,2,2,63.745,0.28997500000000004,-3.892000000000003
c819014c-e4d9-413a-9688-19c3783a445b,97.36,66.78,64.86,67.51,3.04,25.3,88.57,0.5860000000000001,5,69.55,1,3,3,65.82,0.21057000000000003,0.7890000000000015
4df46a81-ac50-47e9-b87a-63b7a737c60d,97.07,82.93,93.09125,88.08,3.64,27.9,86.39,0.964,3,83.74,1,3,3,88.010625,0.08344812500000001,11.485
5ab7a17e-711b-4eab-bec8-b644af37b7ae,75.15,75.78,69.52,81.88,3.07,23.8,72.31,0.135,5,74.87,1,1,3,72.65,0.23580999999999996,15.760000000000005
11d2537a-a5ef-4717-b751-c097f0cf5a8c,87.14,58.86,63.36,64.28,2.76,25.3,83.31,0.771,3,58.73,0,2,2,61.11,0.27527,1.2289999999999992
217e48b3-4fe1-4a67-a3e8-4df70bd0bd0c,84.44,59.52,68.05,60.58,2.68,15.8,82.7,0.301,4,63.14,1,2,2,63.785,0.28914500000000004,-5.586666666666673
26e37924-8667-49b5-b18b-bd817f103987,93.01,86.11,86.99,84.05,4.0,32.0,77.02,0.301,6,80.88,1,3,3,86.55,0.11616,17.883333333333326
c6460dc1-8408-4f79-a54e-67900cf3ab12,97.87,61.15,61.94,59.63,2.7,25.5,85.87,0.231,3,68.28,1,3,2,61.545,0.24499499999999996,0.7616666666666632
b4be5d79-a9a6-479b-82c7-762fd69f44aa,90.65,53.88,59.66,51.91,2.71,22.4,79.94,0.808,8,59.04,0,2,2,56.769999999999996,0.31135999999999997,-15.26833333333333
fa38386c-5b91-4832-813c-9d3c4976c6cf,90.51,61.54,63.04,63.6,2.97,17.5,82.11,0.421,5,61.95,1,2,2,62.29,0.26028999999999997,-2.477499999999999
c5c08d19-aeb4-4d7a-8299-cfd83c6d7442,74.48,48.03,40.59,44.77,2.51,25.1,84.04,0.678,4,51.81,0,0,2,44.31,0.43483999999999995,-14.14
e5096be3-08e8-46fc-8ffe-ee53c2dff2ba,71.88,62.6,61.07,62.54,3.11,17.7,71.73,0.206,8,59.17,0,0,3,61.835,0.3393550000000001,-2.020000000000003
200bd7d4-90a8-4f27-9d0c-655d53344c7c,68.61,54.86,55.8,62.41,2.39,18.7,92.94,0.188,7,65.86,1,0,1,55.33,0.37234,-0.5000000000000071
c4b98d7d-0949-4170-9e9f-c0c992a1da66,95.74,48.24,51.42,45.37,2.22,12.6,73.47,0.102,7,58.36,0,3,1,49.83,0.33144000000000007,-24.093750000000007
e81aec44-f597-4e4d-be95-93b9c9fcbf54,95.17,58.81,51.52,47.51,2.34,24.9,85.87,0.223,7,62.81,1,3,1,55.165000000000006,0.311295,-14.817777777777785
ce632c47-b57c-4f7a-82d6-ee20dfcc5691,96.61,78.16,69.34,73.67,3.42,18.5,82.82,0.601,2,71.55,1,3,3,73.75,0.17129999999999998,6.082499999999996
e97dd679-ab90-4fd2-a207-b8855a54e04b,67.76,47.13,44.84,34.98,2.32,23.9,84.24,0.263,6,50.1,0,0,1,45.985,0.48606499999999997,-23.278888888888893
7a24b58e-624c-47a9-a3ca-0786820c55f1,82.74,54.61,61.28,61.18,2.29,19.3,90.05,0.549,2,62.6,1,1,1,57.945,0.31166499999999997,-6.419999999999995
64f8e577-d8ef-489b-93b9-fe2dc6ce993d,78.54,59.32,64.42,57.39,3.48,23.9,79.8,0.426,7,62.9,1,1,3,61.870000000000005,0.32805999999999996,-3.337142857142851
b02c50b1-9594-4847-b83b-0e464ba6e38f,71.37,55.18,64.81,54.83,2.51,17.8,58.80000000000002,0.49,7,53.78,0,0,2,59.995000000000005,0.370045,-5.021428571428579
feb03d8f-7b93-46b6-83b9-01225217001d,90.15,56.46,42.87,49.25,2.12,18.9,87.96,0.8880000000000001,8,55.2,0,2,1,49.665,0.34265499999999993,-12.332000000000008
b9c0eb65-c417-4406-bf49-a1bf6da0d040,77.88,52.82,61.41,69.76,3.5,20.3,86.39,0.4559999999999999,5,63.39,1,1,3,57.114999999999995,0.307855,3.519999999999996
9d26ee57-7044-4190-b126-af7b36ef7e9d,85.84,73.35,74.12,65.35,3.71,27.7,79.75,0.461,2,73.1,1,2,3,73.735,0.239385,3.671999999999997
1ecedb88-15ec-4ff1-b34b-69fa15f2b31b,95.31,63.87,64.32,48.44,2.7,21.4,75.71,0.746,8,59.03,0,3,2,64.095,0.281155,-12.753749999999997
0b6e012c-9195-4b84-be22-039a85b32014,72.02,52.76,60.59,59.33,2.5,22.6,67.0,0.496,1,58.15,0,0,1,56.675,0.36390500000000003,-1.4150000000000063
1d775592-58aa-456c-8658-4b04cd5e222f,87.46,88.96,81.91,78.1,3.32,28.1,80.79,0.667,3,80.02,1,2,3,85.435,0.15955500000000003,12.053999999999988
28392d3f-71de-4829-ba53-28d85c878da3,87.34,54.1,45.41,54.37,2.14,12.6,71.59,0.714,6,50.14,0,2,1,49.754999999999995,0.338265,-6.008000000000003
2141787e-75c2-486e-acf5-a68c94406627,69.12,72.61,71.11,72.16,3.27,19.6,71.41,0.7809999999999999,3,67.34,1,0,3,71.86,0.29146,-0.4724999999999966
b59ee4ac-f7a5-4192-9d0c-c5e8a152e242,86.79,78.51,83.05,74.4,3.45,32.4,90.94,0.442,3,79.07,1,2,3,80.78,0.18729999999999997,13.331428571428575
f66654ac-1402-40be-8444-7c57fd96938f,85.83,62.18,63.84,63.83,3.39,21.7,78.21,0.653,8,67.95,1,2,3,63.010000000000005,0.27616,2.161999999999992
85f9e5ce-91a1-4d5a-89be-01db879375aa,77.22,56.8,47.51,63.34,3.42,26.8,84.85,0.261,2,64.01,1,1,3,52.155,0.34463499999999997,-8.506666666666675
ea3c5a49-7e7c-4d79-a42a-971dd503ec6b,76.11,63.88,69.62,67.23,3.27,27.3,66.05,0.876,3,66.37,1,1,3,66.75,0.29361999999999994,12.100000000000001
cef621eb-3fc5-499c-a2af-d9bb90a44853,67.86,37.48,35.681250000000006,50.88,2.0,19.0,85.93,0.907,1,43.84875,0,0,0,36.580625,0.466178125,-17.169999999999995
8b1b9bc7-21eb-4b32-9266-9836ba3de309,92.33,62.03,73.21,58.87,2.82,15.6,60.06,0.8160000000000001,8,65.23,1,3,2,67.62,0.25121000000000004,-1.856363636363639
af44891b-2530-4b33-85e6-abf2d6aeaa28,83.46,66.6,62.52,59.23,2.77,23.7,75.67,0.161,4,63.8,1,2,2,64.56,0.29479000000000005,-3.4716666666666782
47f6ffe3-313f-4342-8d31-d496b85e5960,98.65,79.64,79.52,84.16,3.46,26.3,77.5,0.38,6,79.76,1,3,3,79.58,0.11417999999999999,17.954545454545453
ebc26cd8-c6a6-4f4a-ad3f-e150959b2a0c,89.16,62.97,69.52,71.4,2.94,23.5,65.23,0.865,8,64.77,1,2,2,66.245,0.23042499999999996,3.6300000000000097
e91c20c2-4014-4e74-b0ad-c9e129a7a5cd,69.88,67.11,58.74,71.76,3.21,22.3,80.96,0.865,8,64.51,1,0,3,62.925,0.316425,3.990000000000009
b3f7be3e-c55b-4c92-b655-3bb48126ff45,67.69,81.7,87.28,78.32,3.7,21.6,77.86,0.461,8,72.65,1,0,3,84.49000000000001,0.24081,16.641999999999996
194dc7ad-e197-4236-8891-e7a4e93f9f26,86.36,50.21,45.53,64.8,2.29,14.3,89.99,0.8130000000000001,7,54.73,0,2,1,47.870000000000005,0.31655,-4.616
c27e0c77-f57d-4ce2-9fb2-f2999135eb63,90.28,86.8,82.77,72.32,3.98,31.5,62.11,0.606,3,77.64,1,2,3,84.785,0.16756500000000002,4.173999999999992
aa773a52-b5bc-4ca4-81ec-a2fba384fb59,86.71,51.75,49.47,58.17,3.18,18.8,77.68,0.7929999999999999,5,57.4,0,2,3,50.61,0.32682,-3.157499999999999
3649c865-05c2-468f-9bf9-2c0980bbf335,70.39,64.31,70.5,73.37,2.74,25.8,80.89,0.642,7,70.08,1,0,2,67.405,0.296115,0.0
511e9b94-6823-4aa7-912a-f36467bd3048,96.41,70.2,66.02,62.92,3.03,26.1,80.54,0.312,2,72.51,1,3,3,68.11,0.22127000000000002,-0.5220000000000056
4223ef15-8c13-4c2d-8f15-cf8182369ba5,68.7,60.56,58.64,46.64,2.0,22.2,86.93,0.344,1,58.9,0,0,0,59.6,0.40647999999999995,-16.259999999999998
4ee5cd9d-62fc-4b25-94cf-63239faeab47,85.82,81.37,73.28,77.92,3.54,21.0,73.81,0.807,1,74.48,1,2,3,77.325,0.19098500000000002,16.831000000000003
a8dd53dc-087a-4d9b-ba57-cd147c6952b9,78.71,59.89,56.17,50.86,2.89,25.7,76.55,0.432,1,63.88,1,1,2,58.03,0.35849000000000003,-6.764000000000003
ded18674-7e3f-48d0-973d-351b2996dc80,73.29,69.48,60.24,63.53,3.32,29.0,87.16,0.957,7,62.21,1,0,3,64.86,0.32167,5.533333333333331
f2a647c9-1e5e-4d24-9b9e-6cd165b9531c,87.19,71.64,52.5,66.66,2.9,22.8,96.9,0.1149999999999999,2,70.91,1,2,2,62.07,0.26505,-1.3659999999999997
aaa75d1c-0468-49dd-af88-5d14c801c202,70.21,46.84,43.57,55.81,2.09,14.6,83.33,0.99,6,46.35,0,0,1,45.205,0.41611500000000007,-3.1755555555555546
cb80c711-c6f4-4357-8ac2-2fe0181887ab,97.16,37.87,35.681250000000006,39.45,2.7,15.6,85.56,0.613,1,53.27,0,3,2,36.775625000000005,0.382683125,-22.009999999999998
c9151f30-c5ef-4984-8896-0f523a233bdd,87.69,65.88,71.5,72.63,3.1,19.2,84.56,0.526,5,70.27,1,2,3,68.69,0.22528000000000004,5.834285714285713
a9b59455-5448-410d-a958-8c11a50aabf4,89.7,63.22,69.77,71.9,2.82,20.3,87.47,0.915,7,69.41,1,2,2,66.495,0.22601499999999994,1.3242857142857218
5ef235b3-1038-479c-838f-2a050f2054bd,99.96,80.06,80.93,71.54,3.47,25.9,77.36,0.948,3,72.59,1,3,3,80.495,0.144055,4.76666666666668
d740b0dc-f927-474d-b016-ecff570c2402,99.03,67.92,71.03,76.65,2.85,21.5,69.36,0.394,3,71.62,1,3,2,69.475,0.16550499999999999,10.741666666666674
80c4ff14-a56f-4d6e-8e8f-2fdd99089430,69.79,59.17,67.6,58.32,2.59,22.1,83.14,0.258,4,66.45,1,0,2,63.385,0.35572499999999996,-1.6928571428571502
dde9ba7c-8712-4fb0-8e29-04d1d5b058aa,81.81,55.75,63.69,50.92,2.99,19.0,74.5,0.4,8,63.57,1,1,2,59.72,0.34084,-12.45375
fc9f9701-f36d-44a4-8808-25f28c6856c5,89.39,75.62,75.3,72.17,2.67,30.2,76.49,0.371,5,78.08,1,2,2,75.46000000000001,0.19954999999999998,11.81666666666667
3a0ea191-ed1c-499d-aec0-cd4f1ea85cff,76.56,78.07,76.3,73.77,3.59,20.0,66.27,0.38,6,70.76,1,1,3,77.185,0.24089499999999997,7.564545454545453
5bd7dcf5-b234-4a23-80e1-53578d8ff57e,68.6,76.13,60.61,68.04,2.64,27.3,84.11,0.4049999999999999,1,63.93,1,0,2,68.37,0.31637,4.556666666666672
d5aa64ec-a1ac-44fd-a320-ff89e0a5f7ff,67.73,54.78,42.37,42.98,2.0,15.2,85.38,0.908,7,48.86,0,0,0,48.575,0.45441499999999996,-16.5925
3a884e41-bfbd-4729-8966-212cbe7d819f,70.85,65.58,62.39,63.64,2.39,17.9,72.82,0.542,1,62.95,1,0,1,63.985,0.33372500000000005,-0.36333333333332973
ea463e8a-4f89-4e70-8469-bcac4a7f4401,81.05,65.97,65.65,65.04,3.2,25.5,78.32,0.211,1,74.59,1,1,3,65.81,0.28325,-9.355000000000004
