attendance_percentage,midterm_score,historical_gpa,study_hours_per_week,subject_difficulty_score,ca_avg,rule_risk_score,final_score,pass_fail
99.93,74.01,3.8,30.4,0.945,83.68,0.1272099999999999,81.09,1
69.51,65.59,3.27,21.6,0.941,65.98,0.3272499999999999,57.77,0
93.89,36.6,2.0,15.4,0.592,42.29,0.38777,48.26,0
75.62,40.88,2.0,16.3,0.775,37.120625,0.4635181249999999,43.84875,0
70.58,51.03,2.48,19.4,0.924,55.245,0.398855,60.2,1
65.03,64.44,3.43,26.5,0.8089999999999999,72.81,0.32813,70.92,1
79.36,44.04,2.0,22.1,0.407,44.72,0.41628,60.41,1
83.9,68.94,2.88,19.8,0.48,64.61500000000001,0.2637349999999999,69.42,1
90.61,81.55,3.2,20.0,0.364,70.89,0.18024,74.19,1
89.15,61.13,2.82,23.8,0.639,58.855,0.2834449999999999,63.97,1
67.3,60.72,2.34,17.6,0.617,57.295,0.376755,55.93,0
69.85,74.27,4.0,23.2,0.275,78.14500000000001,0.263355,76.45,1
92.51,53.35,2.26,21.9,0.147,57.055,0.298745,61.37,1
85.3,52.72,2.64,23.9,0.415,58.805,0.324225,60.22,1
71.74,75.97,3.3,21.8,0.233,76.975,0.254205,74.28,1
71.57,61.41,2.95,18.9,0.751,67.715,0.326345,63.53,1
81.22,66.16,2.27,16.0,0.945,56.545,0.307005,60.29,1
69.4,57.66,2.33,15.2,0.722,47.365,0.4073249999999999,50.92,0
66.5,58.4,2.6,27.7,0.8460000000000001,61.245000000000005,0.375065,61.19,1
69.65,62.67,3.35,25.2,0.318,52.88,0.37475,60.38,1
87.91,80.76,3.98,26.3,0.292,77.205,0.174465,76.2,1
87.76,74.61,3.87,22.7,0.763,79.1,0.18783,72.21,1
85.93,75.05,2.81,31.1,0.791,71.08500000000001,0.2178749999999999,71.39,1
91.28,66.75,2.82,17.1,0.493,68.02000000000001,0.2305699999999999,71.91,1
96.11,60.25,2.79,20.6,0.252,66.66499999999999,0.234815,70.89,1
70.37,66.73,3.46,24.5,0.297,70.63,0.30644,68.62,1
88.18,63.82,2.78,15.0,0.763,55.62,0.28896,63.3,1
83.78,68.82,2.52,22.8,0.247,62.055,0.2722549999999999,65.18,1
85.63,75.85,3.62,28.1,0.967,73.41,0.2097,74.93,1
95.97,79.24,3.84,20.8,0.8150000000000001,80.68,0.1363599999999999,79.9,1
65.04,83.18,3.16,19.9,0.979,69.155,0.2828349999999999,68.07,1
96.51,71.78,3.09,27.8,0.955,67.135,0.197215,71.03,1
88.15,62.39,2.63,20.7,0.829,57.150000000000006,0.2887799999999999,63.29,1
97.54,56.93,2.85,27.3,0.522,68.995,0.232065,66.32,1
78.89,65.27,3.36,22.5,0.8939999999999999,67.185,0.2870749999999999,61.28,1
72.12,81.31,3.0,30.6,0.836,69.31,0.25966,69.47,1
79.19,89.78,3.44,26.2,0.516,82.27000000000001,0.1670899999999999,83.71,1
79.92,67.48,3.07,21.9,0.8320000000000001,60.39,0.29671,65.36,1
73.01,64.8,2.91,20.5,0.741,59.98,0.33362,61.51,1
99.52,68.31,3.2,24.0,0.945,65.155,0.201525,70.67,1
80.32,33.71125000000001,2.0,18.3,0.679,40.770625,0.455274375,45.4,0
93.51,86.09,3.55,26.6,0.634,82.32,0.12073,84.15,1
70.61,72.43,3.05,27.6,0.202,72.75,0.2820199999999999,71.25,1
74.38,56.84,2.46,27.4,0.593,50.63,0.3800700000000001,56.56,0
97.39,43.54,2.58,17.7,0.669,60.685,0.297765,63.81,1
91.24,82.0,3.25,30.1,0.724,82.69,0.14097,80.05,1
80.37,71.52,3.32,21.3,0.768,68.33500000000001,0.2589549999999999,64.55,1
91.16,55.48,3.13,13.7,0.775,60.21,0.28829,58.31,0
82.16,59.85,2.6,28.5,0.799,62.040000000000006,0.30569,69.66,1
65.91,59.3,2.53,20.2,0.615,48.82,0.412,56.84,0
99.13,66.48,2.79,22.4,0.969,66.755,0.203775,72.04,1
90.86,64.99,2.92,15.9,0.4059999999999999,65.42999999999999,0.2453,68.77,1
76.58,69.64,3.68,18.7,0.4469999999999999,72.26,0.2679799999999999,69.87,1
67.5,57.15,2.71,19.8,0.5,58.115,0.384205,57.67,0
99.36,64.79,2.99,27.8,0.55,68.345,0.2031549999999999,76.05,1
81.42,65.02,3.54,24.8,0.714,70.78,0.26692,71.06,1
91.51,63.42,2.77,19.1,0.348,63.195,0.254115,67.69,1
90.84,79.72,3.12,28.3,0.18,72.695,0.179395,77.81,1
81.55,71.43,3.76,27.3,0.763,67.71000000000001,0.25638,68.12,1
69.44,51.6,2.63,14.9,0.666,50.355,0.416375,52.39,0
73.97,67.01,2.87,20.5,0.213,67.41499999999999,0.300845,67.45,1
80.98,55.88,2.96,20.7,0.382,67.875,0.3048149999999999,63.05,1
74.71,63.77,3.58,27.6,0.798,68.66,0.30387,70.25,1
88.63,50.19,2.82,26.1,0.4629999999999999,54.77,0.3306,60.49,1
70.24,51.91,2.59,14.5,0.412,59.42,0.38505,56.7,0
75.85,85.91,3.97,22.6,0.418,76.205,0.210255,77.06,1
94.29,56.94,2.48,19.8,0.548,61.415,0.267775,58.2,0
88.44,79.73,3.76,25.3,0.2,79.485,0.168595,83.5,1
80.36,69.63,3.9,30.3,0.6799999999999999,66.6,0.26987,75.21,1
68.7,80.88,3.49,27.0,0.275,74.08,0.26032,79.35,1
90.88,71.02,2.75,24.1,0.297,58.0,0.24942,69.13,1
94.64,68.86,3.09,28.9,0.6799999999999999,66.785,0.214505,67.96,1
82.52,65.67,3.47,21.8,0.866,70.25999999999999,0.26213,68.41,1
91.82,70.58,3.26,29.8,0.6940000000000001,68.6,0.21518,72.13,1
77.53,72.59,3.04,21.6,0.6950000000000001,66.55499999999999,0.272445,64.03,1
98.79,76.88,3.35,28.0,0.4519999999999999,70.185,0.1636449999999999,77.75,1
72.16,66.93,3.06,20.1,0.1699999999999999,66.46000000000001,0.31119,66.25,1
73.59,86.62,3.86,28.5,0.95,85.16,0.1903,75.57,1
97.44,49.28,2.66,13.4,0.737,56.365,0.293305,59.39,0
99.35,77.2,3.26,28.3,0.154,77.41999999999999,0.13874,77.18,1
94.51,62.94,2.84,20.1,0.521,65.12,0.23778,58.89,0
98.44,56.97,2.96,28.2,0.928,67.155,0.233865,63.32,1
68.71,66.26,3.13,19.8,0.6950000000000001,63.790000000000006,0.33501,61.44,1
79.27,67.09,3.33,21.3,0.308,70.02000000000001,0.27159,70.4,1
86.87,45.89,2.0,13.8,0.262,39.775625000000005,0.395523125,50.15,0
88.74,65.31,2.47,21.1,0.471,73.34,0.22909,71.74,1
75.67,56.47,2.02,15.0,0.361,54.715,0.3637649999999999,64.61,1
89.92,86.98,3.47,29.3,0.147,75.375,0.1532549999999999,77.33,1
73.16,57.88,2.85,14.7,0.445,60.06,0.3535399999999999,62.21,1
74.13,84.2,3.24,24.1,0.906,77.285,0.219025,67.41,1
96.62,73.6,3.57,30.3,0.587,70.535,0.181115,78.13,1
78.08,82.22,3.78,31.8,0.12,84.17625,0.18849125,84.57,1
99.49,76.02,2.87,28.7,0.422,68.92,0.16722,68.66,1
66.4,47.38,2.69,18.7,0.742,53.795,0.4308749999999999,56.21,0
76.62,68.18,3.71,20.2,0.583,87.21000000000001,0.2273499999999999,75.49,1
90.4,81.03,3.97,22.9,0.9,84.145,0.1428749999999999,82.76,1
66.33,64.11,2.91,15.9,0.311,62.265,0.3555549999999999,56.87,0
80.53,51.06,2.11,13.9,0.409,41.82,0.39924,48.09,0
87.23,74.68,3.15,24.7,0.396,71.24,0.2133199999999999,69.76,1
79.49,85.87,3.5,32.4,0.756,77.595,0.191645,77.06,1
76.81,66.48,2.98,19.7,0.951,67.91499999999999,0.289575,63.67,1
82.31,80.0,3.6,21.4,0.442,72.155,0.2142949999999999,74.37,1
85.17,79.43,3.28,27.4,0.2799999999999999,78.89,0.1843599999999999,75.99,1
85.66,53.33,2.36,26.3,0.624,58.435,0.322065,60.78,1
89.45,60.21,2.83,22.4,0.581,49.455,0.3132049999999999,61.17,1
70.26,56.1,2.68,18.3,0.913,60.03,0.37057,57.26,0
69.43,83.2,3.94,25.7,0.614,74.745,0.2484449999999999,68.48,1
71.22,34.5,2.0,11.7,0.218,40.91,0.4888899999999999,45.35,0
69.37,33.71125000000001,2.09,20.8,0.177,36.11687500000001,0.513035625,43.84875,0
74.05,63.14,2.89,21.2,0.682,67.56,0.3117,67.24,1
73.23,71.06,3.05,25.9,0.496,66.505,0.2943849999999999,71.1,1
85.08,61.49,2.15,21.4,0.738,54.715,0.311065,61.66,1
78.97,43.48,2.13,14.2,0.1399999999999999,44.69499999999999,0.419595,49.57,0
87.45,75.95,3.02,20.1,0.49,72.80000000000001,0.2039499999999999,75.24,1
93.51,55.36,2.54,22.5,0.249,55.175,0.294355,59.09,0
97.61,63.03,2.2,17.4,0.491,58.93,0.2436799999999999,62.19,1
85.64,68.9,3.53,24.2,0.425,80.28,0.2098999999999999,75.94,1
83.14,67.11,2.99,15.9,0.502,63.485,0.275655,63.7,1
68.66,65.99,3.3,17.2,0.892,66.24,0.32867,62.48,1
80.42,70.44,3.08,27.1,0.223,66.58,0.26726,68.77,1
90.35,66.57,2.97,26.5,0.274,66.41499999999999,0.239645,70.53,1
66.77,58.4,3.07,17.9,0.4,59.225,0.3800450000000001,62.27,1
91.32,59.52,2.87,20.9,0.754,62.12,0.2698,68.51,1
97.88,68.98,2.53,28.4,0.193,70.67500000000001,0.1895149999999999,73.58,1
67.74,65.57,2.47,26.3,0.819,60.08,0.35209,67.01,1
75.2,53.47,2.8,27.5,0.6719999999999999,68.85000000000001,0.33224,67.47,1
96.89,43.13,2.0,12.8,0.32,40.275625000000005,0.362223125,54.04,0
96.51,57.67,2.0,17.0,0.3319999999999999,51.16,0.28747,63.26,1
95.21,72.5,2.59,18.0,0.867,72.495,0.184175,72.51,1
69.76,45.78,2.26,14.8,0.7150000000000001,46.985,0.4426649999999999,49.21,0
68.36,33.71125000000001,2.0,9.4,0.1379999999999999,38.026250000000005,0.5113475,43.84875,0
99.4,67.37,3.06,24.8,0.5860000000000001,71.445,0.1859549999999999,69.7,1
79.94,51.95,2.39,20.2,0.103,51.82,0.36893,57.06,0
81.01,90.73,3.5,24.0,0.396,84.16,0.1512899999999999,81.42,1
69.43,42.97,2.33,22.5,0.576,67.34,0.3913499999999999,54.29,0
70.71,75.88,3.22,18.9,0.627,65.915,0.291775,65.24,1
79.62,71.52,2.9,20.5,0.434,58.255,0.292195,60.27,1
66.97,69.56,2.84,18.0,0.63,62.95,0.3345899999999999,64.4,1
76.36,60.9,2.64,21.7,0.484,53.75,0.3506100000000001,59.38,0
92.14,88.9,3.53,26.4,0.6599999999999999,73.02,0.14568,80.05,1
76.99,83.23,3.97,29.9,0.542,88.0,0.17835,82.02,1
80.3,55.23,2.36,23.1,0.905,59.3,0.33521,59.88,0
81.36,51.62,2.74,16.7,0.589,57.06,0.34852,58.33,0
78.97,60.36,2.25,25.9,0.63,67.325,0.301065,63.51,1
67.48,44.85,2.62,12.7,0.858,48.44,0.45021,45.37,0
86.01,67.57,3.11,25.7,0.506,68.84,0.2467299999999999,73.44,1
77.45,46.97,2.24,12.9,0.952,47.495000000000005,0.4068049999999999,48.24,0
97.37,47.03,2.15,24.7,0.1389999999999999,55.615,0.302585,61.47,1
68.44,57.59,3.01,19.6,0.196,66.465,0.354075,66.58,1
98.71,68.9,3.07,21.7,0.346,65.89,0.20079,69.9,1
76.84,71.95,3.43,26.5,0.157,66.28999999999999,0.27792,71.8,1
79.08,62.01,3.14,23.3,0.992,63.855,0.306085,63.49,1
93.8,75.48,2.67,26.1,0.958,70.845,0.185825,72.01,1
92.96,58.83,2.24,14.6,0.341,63.84,0.26015,66.18,1
86.84,62.32,2.61,24.7,0.118,58.89,0.28901,66.16,1
70.41,66.51,2.59,24.0,0.7150000000000001,65.21000000000001,0.3232,60.6,1
91.58,63.78,2.57,25.5,0.266,63.325,0.252365,67.71,1
83.03,70.46,3.07,18.5,0.1629999999999999,67.78999999999999,0.25313,73.53,1
76.97,68.51,2.83,20.8,0.394,67.72999999999999,0.2834,64.49,1
82.47,49.63,2.84,22.6,0.741,60.645,0.3392949999999999,58.81,0
73.25,75.59,2.92,24.2,0.919,64.875,0.285605,68.56,1
99.82,76.28,2.97,18.6,0.955,77.47,0.13947,72.62,1
75.27,63.85,2.46,22.4,0.819,54.39,0.3442,60.69,1
75.01,49.11,2.81,19.5,0.608,54.795,0.388245,51.26,0
91.07,70.41,3.24,26.8,0.274,66.795,0.224105,72.59,1
82.34,77.82,3.59,26.4,0.758,82.41499999999999,0.189935,75.17,1
84.84,47.32,2.63,24.2,0.967,49.245,0.3709449999999999,53.24,0
84.58,70.31,3.46,22.4,0.5690000000000001,80.27000000000001,0.2099399999999999,74.78,1
71.23,59.07,3.24,22.8,0.641,58.15,0.3634199999999999,59.15,0
96.25,65.09,2.82,26.6,0.741,62.725,0.2315549999999999,66.08,1
86.47,73.55,2.91,26.9,0.511,66.13,0.23508,73.69,1
80.04,70.2,3.46,23.1,0.43,78.10499999999999,0.234925,73.42,1
73.2,54.39,3.12,19.4,0.825,56.760000000000005,0.37375,55.93,0
99.47,79.03,3.3,26.1,0.312,76.61500000000001,0.1351849999999999,81.05,1
85.93,56.24,3.1,20.3,0.806,60.775000000000006,0.3052349999999999,60.29,1
87.86,70.56,2.96,21.2,0.4349999999999999,73.355,0.216815,72.75,1
65.5,53.67,2.31,21.6,0.31,62.1,0.39069,57.94,0
89.45,61.74,2.53,20.9,0.731,62.495000000000005,0.269495,60.78,1
83.28,53.77,2.77,27.2,0.634,63.30500000000001,0.3156549999999999,59.17,0
94.95,60.01,3.58,19.2,0.7849999999999999,63.425,0.249895,64.54,1
95.19,61.03,3.02,22.0,0.92,67.88,0.23251,69.22,1
80.29,66.59,2.93,29.5,0.991,61.725,0.2938949999999999,71.9,1
83.82,53.88,2.7,14.9,0.8039999999999999,60.515,0.321535,56.98,0
86.58,49.39,2.93,15.1,0.362,45.99,0.36754,53.61,0
86.32,78.24,3.05,27.4,0.13,66.38499999999999,0.220845,70.51,1
97.06,61.35,3.19,18.6,0.3379999999999999,68.985,0.2207549999999999,69.63,1
81.11,54.19,2.79,20.2,0.2,62.245,0.326255,61.47,1
84.82,34.91,2.04,23.5,0.137,45.99,0.41802,52.01,0
73.08,62.12,2.99,17.9,0.475,68.32499999999999,0.316345,64.11,1
91.6,74.36,3.65,24.5,0.6910000000000001,80.22999999999999,0.16983,78.81,1
86.27,83.63,3.68,32.2,0.636,88.47999999999999,0.13859,82.74,1
79.48,85.25,3.56,20.9,0.448,81.69,0.1812599999999999,80.35,1
86.33,67.89,3.59,20.9,0.709,70.16,0.24053,69.2,1
92.09,66.79,2.72,23.8,0.893,66.345,0.2322349999999999,61.97,1
99.29,68.57,2.71,16.7,0.2799999999999999,62.36,0.21005,68.92,1
85.32,69.53,3.65,28.5,0.4429999999999999,74.33500000000001,0.227125,72.53,1
76.13,79.49,3.5,28.3,0.965,71.30000000000001,0.24311,69.16,1
96.5,94.3,3.43,32.2,0.376,85.795,0.073715,87.97875000000002,1
86.23,48.24,2.09,21.9,0.837,43.005,0.381345,54.78,0
83.62,61.03,2.65,25.8,0.666,64.505,0.288915,58.34,0
91.23,62.54,2.48,15.3,0.606,64.73,0.25327,64.77,1
90.34,61.17,2.38,18.4,0.363,61.75,0.26988,67.54,1
77.67,75.5,3.82,27.5,0.548,73.535,0.2422149999999999,70.98,1
82.91,90.19,3.6,22.4,0.819,79.41999999999999,0.15953,78.52,1
71.25,66.91,3.36,15.9,0.2319999999999999,54.36,0.35119,61.21,1
77.5,48.37,2.97,18.2,0.184,60.31,0.36396,62.19,1
86.14,58.87,2.27,18.9,0.974,63.085,0.2895749999999999,65.32,1
94.08,65.92,3.04,16.9,0.5700000000000001,65.08,0.2306799999999999,65.25,1
87.57,56.49,2.42,16.3,0.251,54.81,0.31582,58.92,0
69.86,61.49,2.97,22.3,0.834,58.105,0.3617749999999999,59.93,0
85.79,65.91,3.2,18.4,0.345,70.06,0.2489299999999999,74.35,1
98.47,64.74,3.11,17.3,0.765,70.365,0.200805,66.97,1
99.39,49.34,2.56,25.2,0.396,64.32,0.26146,66.68,1
69.75,66.46,2.12,18.0,0.381,56.945,0.350785,61.75,1
68.83,74.47,3.59,21.8,0.134,76.635,0.2713649999999999,77.19,1
84.04,33.71125000000001,2.01,22.1,0.362,41.52,0.4381462499999999,43.84875,0
72.46,62.4,2.84,28.3,0.604,65.95,0.32511,59.88,0
77.46,48.1,2.0,18.1,0.529,54.0,0.38386,59.89,0
70.07,63.01,3.29,18.3,0.5519999999999999,67.63499999999999,0.3277850000000001,64.01,1
96.6,60.5,3.14,25.4,0.921,65.405,0.235885,65.97,1
86.09,75.03,3.44,24.6,0.833,71.13499999999999,0.217145,67.6,1
95.34,62.17,2.93,17.6,0.519,58.02,0.2580699999999999,62.6,1
98.83,72.28,2.94,22.8,0.4009999999999999,69.53,0.1792499999999999,74.86,1
87.86,40.07,2.64,20.1,0.488,53.86,0.36677,56.38,0
89.1,60.45,2.79,23.6,0.607,58.81999999999999,0.28579,61.64,1
96.97,70.17,2.53,21.0,0.884,66.3,0.20271,63.9,1
95.87,65.68,2.75,28.5,0.321,71.00999999999999,0.2064499999999999,74.06,1
93.66,60.97,2.65,25.8,0.445,67.12,0.24109,72.02,1
68.92,91.96,3.53,34.1,0.727,87.71000000000001,0.18531,79.63,1
81.23,49.08,2.9,22.8,0.242,49.13,0.38045,58.53,0
67.64,76.85,3.78,22.2,0.994,75.905,0.271175,70.44,1
94.26,72.43,2.67,18.4,0.354,67.315,0.2037249999999999,69.34,1
70.24,66.51,2.91,24.2,0.554,64.28999999999999,0.32664,63.29,1
90.31,58.54,2.81,19.5,0.315,69.15,0.25569,72.7,1
89.42,62.52,2.79,21.5,0.795,64.67,0.26075,62.29,1
96.56,76.23,3.26,20.7,0.244,68.43,0.1797799999999999,77.09,1
75.5,72.03,3.11,30.5,0.836,83.02000000000001,0.2328499999999999,78.42,1
69.5,54.75,3.12,23.5,0.889,58.255,0.382985,58.97,0
99.52,57.64,2.79,20.6,0.618,64.985,0.234045,60.05,1
99.1,79.5,4.0,33.1,0.665,80.235,0.124395,78.66,1
73.86,66.45,3.41,22.1,0.1649999999999999,67.07,0.304,65.47,1
85.29,69.24,3.43,19.0,0.5599999999999999,65.94999999999999,0.25327,71.53,1
79.65,52.17,2.29,21.3,0.921,59.275,0.3470649999999999,56.97,0
86.62,54.38,2.55,20.3,0.347,61.355,0.3063149999999999,57.98,0
90.84,87.42,3.81,22.9,0.118,79.81,0.13495,80.25,1
82.8,60.19,2.58,19.3,0.131,64.215,0.295585,65.8,1
72.83,84.92,4.0,26.1,0.512,89.505,0.185405,82.64,1
92.15,55.24,2.25,27.2,0.5549999999999999,60.42,0.2844199999999999,64.05,1
75.75,63.98,2.79,23.2,0.111,65.00999999999999,0.31003,67.81,1
74.59,67.36,3.12,24.5,0.317,70.50999999999999,0.28803,68.27,1
95.21,49.02,2.13,13.1,0.4669999999999999,55.45,0.3057499999999999,56.61,0
97.67,66.05,2.0,18.5,0.126,47.155,0.269705,61.2,1
98.38,50.78,2.24,23.1,0.819,57.4,0.2819399999999999,60.66,1
83.69,79.97,3.66,29.3,0.934,73.97,0.20342,74.73,1
97.94,58.19,2.27,16.1,0.424,62.46,0.24629,67.35,1
70.08,78.13,3.63,24.2,0.624,70.985,0.272335,68.99,1
83.81,61.8,2.34,19.8,0.635,55.25,0.3136099999999999,63.34,1
65.35,52.69,3.05,25.9,0.403,59.8,0.40113,57.93,0
93.24,44.8,2.6,24.4,0.837,50.925,0.3398650000000001,54.89,0
66.56,65.11,3.01,25.2,0.964,62.865,0.349835,57.86,0
76.02,78.01,3.36,22.0,0.307,67.245,0.2601549999999999,71.52,1
65.47,54.69,2.53,18.4,0.411,57.91,0.4003199999999999,60.7,1
75.59,75.3,3.53,21.3,0.3299999999999999,71.28,0.2579,70.39,1
74.86,48.31,2.88,26.8,0.475,60.515,0.3740849999999999,58.34,0
67.74,77.49,3.99,23.1,0.776,85.13499999999999,0.241165,78.14,1
90.12,67.22,2.96,17.7,0.96,65.18,0.2423199999999999,64.08,1
94.15,79.71,2.97,23.8,0.362,67.845,0.1807349999999999,75.87,1
96.24,68.89,2.52,26.6,0.438,64.33500000000001,0.2153649999999999,74.0,1
99.9,70.69,3.73,18.4,0.8009999999999999,63.99,0.1963599999999999,68.87,1
69.02,64.69,2.88,22.9,0.923,63.36,0.33977,66.68,1
81.64,87.32,3.2,17.6,0.883,63.54,0.22086,70.98,1
71.7,35.69,2.4,13.3,0.931,39.775,0.4868049999999999,43.84875,0
88.08,67.5,3.12,26.5,0.484,73.925,0.223405,73.82,1
99.36,68.64,2.87,18.9,0.943,62.125,0.2102649999999999,69.84,1
86.63,73.11,2.76,28.8,0.262,68.16,0.22967,71.26,1
94.35,39.86,2.52,16.3,0.786,59.61,0.32419,60.34,1
94.05,76.21,2.65,16.6,0.877,58.475,0.219745,67.69,1
72.28,85.82,3.93,27.8,0.756,90.105,0.183105,82.08,1
84.05,68.87,3.28,17.5,0.919,64.555,0.263525,63.76,1
82.76,78.1,3.14,27.8,0.185,72.02,0.2186,74.94,1
78.34,55.84,2.75,22.2,0.292,56.52,0.34956,57.77,0
89.81,54.14,2.7,19.1,0.7929999999999999,53.475,0.317915,61.18,1
97.55,55.78,2.47,21.7,0.625,54.595,0.278675,62.91,1
68.43,66.53,3.73,30.2,0.581,76.41499999999999,0.297445,73.24,1
95.35,62.0,2.54,24.3,0.924,67.16,0.23112,63.02,1
72.29,77.75,3.74,22.4,0.632,70.065,0.267395,72.22,1
90.69,65.33,2.37,28.1,0.8630000000000001,58.13,0.26686,69.25,1
80.48,69.27,4.0,31.5,0.388,84.52,0.2167099999999999,79.0,1
91.3,57.2,2.81,17.7,0.424,60.515,0.281655,60.73,1
89.92,69.61,3.17,21.2,0.351,72.6,0.21369,73.64,1
88.13,55.24,2.57,22.8,0.356,53.005,0.322745,55.92,0
91.85,55.59,2.66,22.7,0.5349999999999999,63.31999999999999,0.27587,66.34,1
95.27,64.37,2.72,20.6,0.5690000000000001,63.415,0.235565,64.52,1
88.81,87.41,3.48,23.3,0.79,82.22,0.13587,79.32,1
81.54,61.74,2.62,17.5,0.125,61.19,0.3050499999999999,67.6,1
94.98,72.26,3.12,19.5,0.619,64.19,0.2107299999999999,68.94,1
71.85,64.12,3.11,23.9,0.42,68.36,0.31516,56.98,0
89.2,62.31,3.33,25.6,0.773,71.07499999999999,0.243045,68.7,1
71.38,70.99,3.49,21.4,0.702,68.08,0.29727,65.21,1
81.45,68.87,3.73,22.4,0.403,83.715,0.2164449999999999,77.74,1
68.63,58.71,3.16,16.3,0.636,57.515,0.376805,62.29,1
92.48,66.17,2.67,25.9,0.6559999999999999,64.46,0.2381899999999999,63.6,1
89.26,46.46,2.2,15.8,0.7969999999999999,39.8,0.3841799999999999,50.07,0
74.1,56.19,2.54,26.0,0.35,60.375,0.353905,60.24,1
68.92,74.22,3.52,25.4,0.204,79.525,0.263085,70.12,1
89.45,66.55,2.49,22.9,0.993,63.38,0.25241,67.02,1
83.63,74.01,3.86,27.0,0.877,69.805,0.2340349999999999,68.48,1
83.06,61.26,3.07,27.5,0.515,63.440000000000005,0.29366,70.05,1
80.6,69.25,3.72,26.1,0.3279999999999999,74.395,0.246665,66.16,1
66.63,52.89,2.84,24.3,0.181,49.605,0.425995,59.27,0
81.91,78.09,3.35,19.5,0.772,73.785,0.216735,65.5,1
72.63,48.23,2.41,15.1,0.441,52.22,0.40813,54.09,0
94.99,74.94,3.36,27.0,0.987,71.16999999999999,0.18171,74.0,1
79.77,66.64,3.24,24.4,0.214,64.88499999999999,0.286345,68.75,1
87.48,61.09,3.41,23.4,0.363,63.61,0.27598,65.23,1
75.57,81.25,3.77,23.6,0.263,80.91499999999999,0.211225,76.38,1
90.97,58.9,2.57,23.0,0.916,67.375,0.257295,68.34,1
76.63,41.36,2.0,8.900000000000006,0.5690000000000001,36.11687500000001,0.461049375,47.67,0
91.06,66.3,2.77,21.8,0.817,53.445,0.276525,61.14,1
94.66,81.2,3.35,24.0,0.979,81.255,0.133995,75.41,1
80.02,55.53,2.47,20.4,0.924,58.355,0.338265,58.5,0
80.52,80.51,3.97,25.0,0.928,78.71000000000001,0.2002599999999999,74.57,1
92.62,62.8,2.48,20.6,0.8630000000000001,58.56,0.2654399999999999,58.89,0
77.27,59.7,2.98,21.7,0.89,58.82,0.33536,55.19,0
86.38,51.44,2.48,14.5,0.5700000000000001,60.155,0.319695,64.51,1
86.31,64.43,3.2,17.7,0.796,66.87,0.2608599999999999,69.5,1
98.4,71.78,3.25,22.9,0.8560000000000001,74.91999999999999,0.1663,69.81,1
95.32,51.91,3.01,15.2,0.734,53.96,0.30111,53.79,0
86.05,67.37,3.01,21.7,0.728,70.235,0.2429849999999999,66.7,1
69.09,65.45,2.59,28.9,0.826,60.7,0.3451899999999999,71.91,1
72.86,48.3,2.54,17.5,0.4669999999999999,48.47,0.41825,49.69,0
67.78,56.05,2.64,20.6,0.882,52.745000000000005,0.402495,47.88,0
67.86,53.34,2.96,21.0,0.383,54.64,0.40462,57.3,0
81.78,37.39,2.33,15.4,0.836,47.08,0.41947,43.84875,0
95.22,63.78,2.79,28.6,0.233,64.17500000000001,0.2352549999999999,68.71,1
92.88,69.7,2.81,22.0,0.744,61.900000000000006,0.23368,66.74,1
93.74,87.91,3.68,30.7,0.629,81.305,0.117395,82.12,1
93.6,58.6,2.81,18.1,0.8130000000000001,57.645,0.276865,64.83,1
75.42,75.27,3.91,30.2,0.842,73.29499999999999,0.252625,73.72,1
78.7,62.35,3.46,26.0,0.972,69.695,0.289065,66.92,1
92.75,74.92,3.7,25.8,0.665,78.09,0.16997,76.53,1
65.2,62.49,3.39,21.2,0.745,57.015,0.380685,57.75,0
85.15,83.8,3.7,30.8,0.982,85.39,0.1518299999999999,75.63,1
88.45,37.39,2.37,18.8,0.155,45.435,0.3977249999999999,52.08,0
80.4,74.94,3.03,31.1,0.4,69.93,0.2437899999999999,74.88,1
71.48,62.5,2.69,22.2,0.354,62.025,0.340505,63.39,1
82.13,74.83,2.79,29.8,0.292,68.305,0.242075,69.08,1
86.23,56.61,2.94,21.3,0.318,60.445,0.303915,64.55,1
65.32,64.49,2.66,24.6,0.5980000000000001,59.645,0.366315,61.33,1
96.59,87.43,3.79,23.7,0.293,83.43,0.1010599999999999,79.99,1
87.54,80.62,3.1,23.0,0.1169999999999999,65.205,0.2123649999999999,75.09,1
85.57,59.36,2.96,17.5,0.612,54.815,0.315195,60.23,1
89.37,56.99,2.83,18.1,0.944,58.44,0.29623,61.83,1
70.22,53.82,2.66,17.4,0.301,51.935,0.4018549999999999,54.68,0
95.32,72.8,4.0,21.4,0.712,75.91499999999999,0.172575,74.49,1
88.82,62.07,2.59,24.2,0.729,59.725,0.279335,65.55,1
89.87,62.65,3.04,20.4,0.658,63.005,0.263555,62.94,1
69.56,68.02,3.95,23.4,0.628,72.425,0.300425,69.86,1
80.98,57.63,2.88,24.6,0.689,63.925,0.311415,66.8,1
79.62,81.8,3.4,29.7,0.671,67.765,0.2328249999999999,72.73,1
72.65,78.53,3.1,23.3,0.488,73.445,0.253475,77.56,1
98.63,57.1,3.14,22.5,0.361,71.435,0.219875,71.28,1
73.24,69.11,2.62,25.2,0.526,61.42,0.31545,60.86,1
91.61,68.81,2.77,26.6,0.596,66.235,0.228425,72.99,1
72.69,66.72,2.98,22.2,0.978,59.93,0.32929,59.89,0
67.88,67.22,3.27,23.4,0.514,59.495,0.348335,62.96,1
88.33,57.5,2.97,14.8,0.8720000000000001,60.35,0.29313,59.41,0
